Date,Campaign,Campaign UUID,Campaign End Date,Campaign Link,Campaign Segment,Campaign Segment UUID,Campaign Segment Link,Campaign Start Date,Campaign Type,Campaign Updated At,Sends,Delivered,Bounces,Soft Bounces,Impressions,Unique Impressions,Revenue per Purchase,Revenue,Purchases,Unique Open Rate,Clicks,Unique Clicks,Unique Click %,CTOR,Unsubscribe Rate,Unsubscribes,Spam Rate,Spam Reports,Add to Cart,Orders,Activations,BCC Sends,Clicks (bot only),Clicks (user only),Device Bounces,Device Sends,Dismisses,Drops,Holdouts,Impressions (pre-fetch only),Impressions (user only),Journey Actions,Subscribes,Subscription Cancels,Subscription Downgrade,Subscription Starts,Subscription Upgrade,Unique Clicks (bot only),Unique Clicks (user only),Unique Impressions (pre-fetch only),Unique Impressions (user only),Unique Soft Bounces,Visits,Add to Wishlist,App install,App update,Category View,Digioh Sign Up,Financing Alert Cart,Financing Alert Wishlist,GX Add to Cart,GX Listing View,GX Purchase,InSync View,Inbound Message,Manufacturer View,New Lead,Push Notification Test,Remove from Wishlist,Time To Reorder (Consumables),add_to_cart,app_open,april2025_15off_email,april2025_20off_email,back_in_stock.add_to_cart,back_in_stock.add_to_wishlist,catalog_change.sw_financingmonths_v2.add_to_cart,catalog_change.sw_financingmonths_v2.add_to_wishlist,checkout,identify,item-alert-rebate-available,item_alert,item_alert_preowned,item_alert_price_increase,journey_gatekeeper_triggered,journey_queue_completed,journey_started,pageload,persona_gateway,price_change.add_to_cart,price_change.add_to_wishlist,purchase,remove_from_cart,se_subscribe,se_unsubscribe,search,subscribe_interest,unsubscribe_interest,view,web_subscribe,web_unsubscribe,Bounce Rate,Click %,Clicks per Unique Impression,Delivered %,Opens/Sends,Orders per Unique Click,Revenue %,Revenue per Delivered,Revenue per Impression,Revenue per Order,Revenue per Unique Click,Spam Report %,Unique Clicks per Send,Unique Impressions (user only) %,Unique Soft Bounce %
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250115 - January Giveaway,a72caaf6-890a-45ec-bef6-eaa70dbd50da,none,https://app.getblueshift.com/dashboard#/app/campaigns/a72caaf6-890a-45ec-bef6-eaa70dbd50da/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,1/15/25 15:00,One Time Send,1/15/25 21:06,3068980,3055474,718,8721,1372658,1015211,450.6292455,1738077,3857,33.23,97521,59817,1.96,5.89,0.07,2080,0.01,300,3,3857,304,0,28626,68895,0,0,0,4314,0,1094885,277769,0,0,0,0,0,0,10759,51510,820131,227868,8734,49078,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,3.18,0.096059834,99.56,44.73,6.45,0.566337024,0.568840383,1.266212706,450.6292455,29.05657255,0.01,0.019490841,7.46,0.28
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250327 - March Giveaway,24055272-4fcc-4809-b8f8-b132adc7be15,none,https://app.getblueshift.com/dashboard#/app/campaigns/24055272-4fcc-4809-b8f8-b132adc7be15/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,3/27/25 14:00,One Time Send,3/27/25 19:16,3067473,3054686,512,8300,962695,740906,586.2175658,1314886,2243,24.25,56335,35177,1.15,4.75,0.07,2055,0,123,1,2243,151,0,22818,33515,0,0,0,4786,0,731860,230830,0,0,0,0,0,0,9690,27521,585008,191416,8237,24529,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.84,0.076035287,99.58,31.38,6.38,0.428654466,0.430448825,1.365838609,586.2175658,37.37913978,0,0.011467746,6.27,0.27
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20241114 - Giveaway,b7980fe2-27b7-44a9-a172-35a219b658d4,none,https://app.getblueshift.com/dashboard#/app/campaigns/b7980fe2-27b7-44a9-a172-35a219b658d4/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,11/14/24 18:00,One Time Send,11/14/24 23:09,3053641,3041771,808,8899,1359756,985651,486.5557724,1744789,3586,32.4,79390,55067,1.81,5.59,0.05,1654,0.01,175,2,3586,282,0,19022,60368,0,0,0,3645,0,1104105,255645,0,0,0,0,0,0,9122,48375,801934,211896,8790,41841,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,2.6,0.080545751,99.61,44.53,6.51,0.571379871,0.573609585,1.283163303,486.5557724,31.68483847,0.01,0.018033227,6.97,0.29
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240722 - GearNet,f26b7418-e320-4ed1-926b-6fdfb2b7473e,none,https://app.getblueshift.com/dashboard#/app/campaigns/f26b7418-e320-4ed1-926b-6fdfb2b7473e/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,7/22/24 15:45,One Time Send,7/22/24 19:18,3029196,3006018,168,16297,1218771,895699,488.3044872,457053,936,29.8,33342,18234,0.61,2.04,0.07,2027,0.01,311,6,936,99,0,13756,19586,0,0,0,9084,0,976227,242536,0,0,0,0,0,0,5280,13974,728015,208228,16391,10780,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.1,0.037224559,99.23,40.23,5.13,0.15088261,0.152045996,0.375011384,488.3044872,25.06597565,0.01,0.006019419,6.93,0.54
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240716 - GearNet,0c9b0800-eb53-40fe-b6e1-424433fa290b,none,https://app.getblueshift.com/dashboard#/app/campaigns/0c9b0800-eb53-40fe-b6e1-424433fa290b/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,7/16/24 15:15,One Time Send,7/16/24 19:18,2999973,2973128,837,17392,1208990,917577,427.0550133,481291,1127,30.86,36913,19725,0.66,2.15,0.08,2239,0.01,240,9,1127,114,0,14704,22209,0,0,0,8521,0,975496,233491,0,0,0,0,0,0,5680,15549,749263,200683,17487,10191,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.23,0.040228776,99.11,40.3,5.71,0.160431777,0.16188035,0.39809345,427.0550133,24.4000507,0.01,0.006575059,6.75,0.58
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240223 - Giveaway,6dbaf34d-054e-4303-92d0-50611c47937c,none,https://app.getblueshift.com/dashboard#/app/campaigns/6dbaf34d-054e-4303-92d0-50611c47937c/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,2/23/24 15:00,One Time Send,2/23/24 20:01,2963080,2945624,425,8156,1471223,998557,467.608216,1992011,4260,33.9,76427,58424,1.98,5.85,0.1,2916,0.01,195,0,4260,366,0,149,505,0,0,0,9810,0,1193872,277338,0,0,0,0,0,0,42,70,803645,224327,8173,57295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2.58,0.076537444,99.41,49.65,7.29,0.672277158,0.676261125,1.353983047,467.608216,34.09576544,0.01,0.019717321,7.62,0.28
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240315 - Giveaway,3f0b18a6-70e3-424a-a31d-b17b9053e8de,none,https://app.getblueshift.com/dashboard#/app/campaigns/3f0b18a6-70e3-424a-a31d-b17b9053e8de/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,3/15/24 14:30,One Time Send,3/15/24 19:27,2950916,2932742,473,9121,1467609,1013232,488.6385213,2326408,4761,34.55,91345,67562,2.3,6.67,0.09,2715,0.01,192,0,4761,372,0,166,952,0,0,0,9920,0,1191376,276224,0,0,0,0,0,0,42,163,823722,217970,9167,70611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,3.1,0.090152107,99.38,49.73,7.05,0.788368086,0.793253549,1.585168802,488.6385213,34.43367573,0.01,0.022895264,7.43,0.31
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240826 - GearNet,09468ba7-c585-4e95-8b9e-bb53dc360ca9,none,https://app.getblueshift.com/dashboard#/app/campaigns/09468ba7-c585-4e95-8b9e-bb53dc360ca9/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,8/26/24 20:55,One Time Send,8/27/24 0:06,2907068,2887290,237,13092,1389101,946922,397.4295154,721732,1816,32.8,49309,26899,0.93,2.84,0.07,2103,0.01,291,14,1816,200,0,16177,33132,0,0,0,7365,0,1130012,259086,0,0,0,0,0,0,5813,22494,780596,216788,13066,15744,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.7,0.052072927,99.32,47.78,6.75,0.248268014,0.249968656,0.519567692,397.4295154,26.83118332,0.01,0.009252966,7.51,0.45
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240617 - GearNet,c8b476de-f911-4883-9fe3-8f7a597aeb94,none,https://app.getblueshift.com/dashboard#/app/campaigns/c8b476de-f911-4883-9fe3-8f7a597aeb94/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,6/17/24 19:00,One Time Send,6/17/24 23:45,2901732,2887079,180,6160,1298009,968429,514.9397451,444393,863,33.54,34339,18517,0.64,1.91,0.11,3084,0.01,380,6,863,102,0,10065,20219,0,0,0,8084,0,1035249,262757,0,0,0,0,0,0,5475,13582,781927,218231,6124,11453,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.18,0.035458459,99.5,44.73,4.66,0.153147499,0.15392478,0.342365115,514.9397451,23.99918993,0.01,0.006381361,7.56,0.21
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240424 - Giveaway,3c31594d-84fc-4426-bd10-e67a5308a687,none,https://app.getblueshift.com/dashboard#/app/campaigns/3c31594d-84fc-4426-bd10-e67a5308a687/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,4/24/24 14:31,One Time Send,4/24/24 19:30,2896110,2879973,267,7063,1224932,877026,435.5092,2177546,5000,30.45,98726,73829,2.56,8.42,0.09,2575,0.01,175,1,5000,396,0,12245,83436,0,0,0,9855,0,939413,285511,0,0,0,0,0,0,8866,67495,688094,228655,7013,75024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,3.41,0.112569069,99.44,42.3,6.77,0.751886496,0.75609945,1.777687251,435.5092,29.4944534,0.01,0.025492471,7.94,0.24
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240902 - GearNet,b2152d21-8592-46ed-9609-4c0e40d642c0,none,https://app.getblueshift.com/dashboard#/app/campaigns/b2152d21-8592-46ed-9609-4c0e40d642c0/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,9/2/24 14:00,One Time Send,9/2/24 18:07,2894005,2878181,155,9036,1406306,964478,563.771442,1196323,2122,33.51,126731,28100,0.98,2.91,0.07,1948,0.01,242,9,2122,191,0,93957,32774,0,0,0,7182,0,1165958,240344,0,0,0,0,0,0,6184,23317,795792,202767,9306,16887,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,4.38,0.131398539,99.45,48.59,7.55,0.413379728,0.415652455,0.850684702,563.771442,42.57377224,0.01,0.009709728,7.04,0.32
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240708 - GearNet,9162b2f9-cabd-4705-b287-aa784872b449,none,https://app.getblueshift.com/dashboard#/app/campaigns/9162b2f9-cabd-4705-b287-aa784872b449/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,7/8/24 15:00,One Time Send,7/8/24 19:27,2882193,2865188,283,10843,1236398,908416,419.5557987,383474,914,31.71,31726,17711,0.62,1.95,0.12,3344,0.01,262,13,914,91,0,10202,17308,0,0,0,6617,0,992726,243669,0,0,0,0,0,0,5348,12824,752844,205464,10859,10626,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.1,0.034924528,99.41,42.9,5.16,0.133049383,0.133839036,0.310154174,419.5557987,21.65174186,0.01,0.006144974,7.17,0.38
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240524 - Giveaway,c87e46be-e2e1-4987-a82d-a05ae79b69ac,none,https://app.getblueshift.com/dashboard#/app/campaigns/c87e46be-e2e1-4987-a82d-a05ae79b69ac/details,Giveaway Segment V2,3c33e0c2-377a-407e-a3e9-48fdf6f008a1,https://app.getblueshift.com/dashboard#/app/segments/3c33e0c2-377a-407e-a3e9-48fdf6f008a1/edit,5/24/24 13:30,One Time Send,5/25/24 0:57,2876514,2860046,506,7292,1198457,884597,498.6493634,1527363,3063,30.93,69311,48179,1.68,5.45,0.09,2466,0.01,216,2,3063,205,0,12526,54532,0,0,0,9982,0,938719,259730,0,0,0,0,0,0,8423,41554,707736,208671,7239,41754,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,2.41,0.078353194,99.43,41.66,6.36,0.530977079,0.534034418,1.274441219,498.6493634,31.70184105,0.01,0.016749093,7.3,0.25
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240805 - GearNet (A/B/C),5db08673-251d-4fb5-9f00-72ae68514741,none,https://app.getblueshift.com/dashboard#/app/campaigns/5db08673-251d-4fb5-9f00-72ae68514741/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,8/5/24 19:00,One Time Send,8/5/24 23:30,2865153,2852843,232,6874,1276530,944865,488.9778226,727599,1488,33.12,50031,27691,0.97,2.93,0.06,1808,0.01,187,12,1488,123,0,16450,33581,0,0,0,6675,0,1018383,258143,0,1,0,0,0,0,6480,22989,768872,215557,6944,17789,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.75,0.052950421,99.57,44.55,5.37,0.253947695,0.255043478,0.569981904,488.9778226,26.27564913,0.01,0.009664754,7.56,0.24
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240624 - GearNet,5e3e1535-b568-4733-9b7e-f8132c448447,none,https://app.getblueshift.com/dashboard#/app/campaigns/5e3e1535-b568-4733-9b7e-f8132c448447/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,6/24/24 16:10,One Time Send,6/24/24 20:18,2855445,2841874,211,8206,1254704,910961,562.3773585,536508,954,32.05,32195,17426,0.61,1.91,0.11,3010,0.01,286,0,954,92,0,10282,17797,0,0,0,5794,0,1006871,247829,0,0,0,0,0,0,5582,12548,750225,211453,8269,11246,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.13,0.035341798,99.52,43.94,5.47,0.187889453,0.188786695,0.427597266,562.3773585,30.78778836,0.01,0.006102727,7.44,0.29
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240422 - GearNet (A/B),dd6a9330-613b-4912-8615-75699b93dfb2,none,https://app.getblueshift.com/dashboard#/app/campaigns/dd6a9330-613b-4912-8615-75699b93dfb2/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,4/22/24 20:56,One Time Send,4/22/24 22:51,2829365,2814275,235,7002,1344127,982727,412.8238387,471032,1141,34.92,33165,19852,0.71,2.02,0.1,2762,0.01,168,7,1141,130,0,1002,7122,0,0,0,8912,0,1064028,280078,0,0,0,0,0,0,416,4906,784647,238298,7101,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.17,0.033747928,99.47,47.51,5.75,0.166479758,0.167372414,0.350437124,412.8238387,23.72718114,0.01,0.007016415,8.47,0.25
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240909 - GearNet,3a8029c7-29b3-48a3-9aba-a82eb3d11d4e,none,https://app.getblueshift.com/dashboard#/app/campaigns/3a8029c7-29b3-48a3-9aba-a82eb3d11d4e/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,9/9/24 15:30,One Time Send,9/9/24 19:03,2829344,2817118,143,6258,1444197,977507,553.8322148,742689,1341,34.7,41501,23462,0.83,2.4,0.07,1905,0.01,239,13,1341,123,0,11551,29950,0,0,0,6784,0,1188479,255715,0,0,0,0,0,0,5120,19780,798860,213327,6203,14905,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.47,0.042455962,99.57,51.04,5.72,0.262495123,0.263634324,0.514257404,553.8322148,31.654974,0.01,0.008292382,7.57,0.22
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240729 - GearNet (A/B),a9db0688-1911-4571-adf9-e949f2e69511,none,https://app.getblueshift.com/dashboard#/app/campaigns/a9db0688-1911-4571-adf9-e949f2e69511/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,7/29/24 20:45,One Time Send,7/29/24 23:51,2816671,2805102,203,5922,1242885,951314,451.9137405,592007,1310,33.91,40485,21971,0.78,2.31,0.07,1884,0.01,227,14,1310,143,0,14102,26383,0,0,0,6192,0,987076,255805,0,0,0,0,0,0,5607,18112,758385,218795,5986,14001,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.44,0.042556927,99.59,44.13,5.96,0.210179677,0.211046515,0.476316795,451.9137405,26.9449274,0.01,0.007800343,7.8,0.21
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240528 - GearNet,bcd8d364-3833-4706-91a1-6a4f384a98cb,none,https://app.getblueshift.com/dashboard#/app/campaigns/bcd8d364-3833-4706-91a1-6a4f384a98cb/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,5/28/24 17:15,One Time Send,5/29/24 1:24,2810358,2794646,238,8156,1299732,953757,479.8403756,511030,1065,34.13,33307,18827,0.67,1.97,0.1,2865,0.02,585,6,1065,101,0,9729,20134,0,0,0,8865,0,1031599,268124,0,0,0,0,0,0,5499,14199,769777,229225,8283,10072,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.19,0.034921893,99.44,46.25,5.66,0.181838043,0.182860369,0.393181056,479.8403756,27.14346417,0.02,0.006699147,8.2,0.29
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240304 - GearNet (A/B),7db74f54-1565-4d7a-94f6-21555a7696c9,none,https://app.getblueshift.com/dashboard#/app/campaigns/7db74f54-1565-4d7a-94f6-21555a7696c9/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,3/4/24 16:00,One Time Send,3/4/24 20:12,2809126,2795229,226,7281,1573271,1109849,429.372,536715,1250,39.71,27037,16703,0.6,1.5,0.14,3982,0.01,339,8,1250,118,0,71,6,0,0,0,7986,0,1308191,265075,0,0,0,0,0,0,3,5,925755,223480,7245,13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.96,0.024360972,99.51,56.01,7.48,0.191061206,0.192011102,0.341145931,429.372,32.13285039,0.01,0.005945978,8,0.26
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240129 - GearNet,b314dbc0-0d2b-456c-94bd-9949040ed59d,none,https://app.getblueshift.com/dashboard#/app/campaigns/b314dbc0-0d2b-456c-94bd-9949040ed59d/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,1/29/24 16:30,One Time Send,1/29/24 20:24,2806676,2771560,189,28998,1599035,1076061,461.6452255,696161,1508,38.83,32287,20628,0.74,1.92,0.08,2189,0.01,330,8,1508,160,0,264,52,0,0,0,7198,0,1322085,276942,0,0,0,0,0,0,29,32,894015,230576,28413,17363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.15,0.030004805,98.75,56.97,7.31,0.248037536,0.251180202,0.435363203,461.6452255,33.74835175,0.01,0.007349619,8.32,1.01
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240701 - GearNet,dbd4b4c2-a3fe-4f82-bb75-2dc52105317e,none,https://app.getblueshift.com/dashboard#/app/campaigns/dbd4b4c2-a3fe-4f82-bb75-2dc52105317e/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,7/1/24 18:15,One Time Send,7/1/24 22:33,2804103,2780542,295,18672,1260677,969548,476.4680187,610832,1282,34.87,44350,23425,0.84,2.42,0.1,2908,0.01,241,11,1282,118,0,12398,27566,0,0,0,5391,0,1008448,252227,0,0,0,0,0,0,6347,18666,773105,208321,18639,17756,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.58,0.045742965,99.16,44.96,5.47,0.21783508,0.219680911,0.484526964,476.4680187,26.07607257,0.01,0.00835383,7.49,0.66
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240205 - GearNet,1198c53e-5671-48c7-b0e8-3f67a03e0af9,none,https://app.getblueshift.com/dashboard#/app/campaigns/1198c53e-5671-48c7-b0e8-3f67a03e0af9/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,2/5/24 16:00,One Time Send,2/5/24 20:12,2802507,2770318,229,25654,1606551,1052401,413.0753169,553934,1341,37.99,28857,18101,0.65,1.72,0.08,2122,0.02,431,4,1341,121,0,272,62,0,0,0,7242,0,1332155,274391,0,0,0,0,0,0,37,43,876198,225929,25294,14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.03,0.027420156,98.85,57.33,7.41,0.197656598,0.199953218,0.344797022,413.0753169,30.60239766,0.02,0.00645886,8.16,0.9
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240226 - GearNet (A/B),ed2c14b9-f5f0-499f-928a-74feae0b9244,none,https://app.getblueshift.com/dashboard#/app/campaigns/ed2c14b9-f5f0-499f-928a-74feae0b9244/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,2/26/24 16:00,One Time Send,2/26/24 20:06,2800471,2786852,175,6397,1580468,1060937,551.4756494,679418,1232,38.07,29573,17093,0.61,1.61,0.13,3701,0.01,335,9,1232,118,0,447,1368,0,0,0,7825,0,1308782,271681,0,0,0,0,0,0,33,44,890720,230955,6391,14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.06,0.027874417,99.51,56.44,7.21,0.242608476,0.243794073,0.42988406,551.4756494,39.74831802,0.01,0.006103616,8.29,0.23
